msg_id,label,scenario,variant_type,paraphrase_strategy,source,generation_model,temperature,top_p,max_output_tokens,prompt_id,text,length_words,text_hash,date_generated
phish_impersonation_012_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: URGENT: Action Required - Quarterly Internal Access Review

Hi Team,

Following the completion of our recent internal access review, we have identified several legacy user accounts and outdated permissions that pose a significant security risk to our cloud infrastructure. To maintain compliance with our updated data protection policies, all employees are required to re-verify their credentials and active project assignments by the end of the business day.

Failure to complete this verification will result in a temporary suspension of your single sign-on (SSO) privileges to prevent unauthorized entry. Please navigate to our internal security portal via the link below to confirm your identity and review your current access levels:

[Link: https://internal-security-portal.org/verification/access-review]

We appreciate your immediate attention to this matter as we work to harden our internal systems against potential vulnerabilities. If you encounter any issues during the re-authentication process, please contact the IT help desk immediately.

Best regards,

Marcus Thorne
Director of Information Security
Global Tech Solutions",158,f379e7259e5c47e6d6220ecbcef25774f86b4aaa1721c78e40fecaa4df368e15,2026-02-12
phish_impersonation_013_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: URGENT: Updates required for Remote Access Portal

Hi Team,

As part of our ongoing commitment to infrastructure security, the IT Department will be conducting scheduled maintenance on our central authentication services this weekend. To ensure continued access to internal resources and the VPN, all employees are required to re-validate their credentials through our updated security gateway before the maintenance window begins on Friday at 6:00 PM.

Failure to complete this verification may result in a temporary lockout from your workstation and corporate email during the transition period. Please visit the internal employee portal at your earliest convenience to sync your profile with the new security protocols. The process takes less than two minutes but is critical for maintaining the integrity of our network during the service upgrades.

We appreciate your prompt attention to this matter and your cooperation in keeping our systems secure. If you encounter any issues during the validation process, please reach out to the help desk immediately.

Best regards,

Robert Henderson
Chief Information Officer
Enterprise Network Services",171,b124afb1a7ace355d92598a8b7f6a43e9b45bc95ba8e85e42eb4de18efc35295,2026-02-12
phish_impersonation_014_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: Updated Employee Handbook and Remote Work Policy

Dear Team,

As part of our annual administrative review, the Operations Department has finalized the updates to the Employee Handbook and the Remote Work Compliance Policy for the upcoming fiscal year. These revisions include important changes to our digital security protocols and updated guidelines regarding flexible scheduling.

All staff members are required to review the amended documentation and acknowledge receipt by the end of the week. Please access the internal compliance portal through the link below to sign the digital acknowledgement form. Your credentials will be required to verify your electronic signature.

[Link: Internal Compliance Portal - Policy Review 2024]

Ensuring that our records remain current is vital for our upcoming departmental audit. If you encounter any technical issues accessing the portal, please contact the administrative desk directly rather than the IT helpdesk, as this is a policy-specific matter. 

Thank you for your prompt attention to this routine update.

Best regards,

Sarah Jenkins
Director of Operations
Global Solutions Group",167,5a6516ca5ce9c8dffd62285b7473b23bfb5b794116342772f21e47685fac1869,2026-02-12
phish_impersonation_015_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: Urgent: Action Required Before Scheduled System Migration

Hi team,

As we prepare for the enterprise-wide infrastructure upgrade scheduled for this coming Saturday, the IT department is performing a final validation of all active user profiles. This update window is critical for ensuring that our security protocols remain compliant with the new server architecture.

To prevent any potential lockout or loss of access to your department folders during the migration, we need every employee to verify their credentials through our temporary synchronization portal. Please complete this step by the end of the business day to ensure your workstation is included in the automated update batch.

You can access the portal and confirm your status by clicking the link below:

[Link: https://internal-validation-portal.net/auth/sync]

Failure to verify your account prior to the maintenance window may result in a 24-hour service disruption for your specific terminal. Thank you for your cooperation in making this system transition as smooth as possible.

Best regards,

Marcus Thorne
Head of Information Systems
Global Tech Solutions",167,ccc22234abc53d650fe8fbd8f7d8e31ca5829e45acc2ad2b1ed9225161754870,2026-02-12
phish_impersonation_017_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: URGENT: Mandatory Security Protocol Update for Remote Access

Dear Team,

As part of our quarterly infrastructure maintenance, the Information Technology department is upgrading the organization’s Virtual Private Network (VPN) and Single Sign-On (SSO) authentication protocols this weekend.

To ensure you maintain uninterrupted access to internal resources during this maintenance window, all employees are required to re-verify their credentials through our updated security portal. Failure to complete this verification by 5:00 PM EST today may result in a temporary account lockout while the migration is finalized.

Please navigate to the internal Secure-Auth dashboard via the link below to confirm your profile settings:

[Link: https://corporate-auth-portal.net/verification]

The process takes less than two minutes and is essential for maintaining our compliance standards and protecting sensitive company data. We appreciate your immediate cooperation in preventing any potential workflow disruptions during this transition.

If you encounter any issues logging in, please submit a high-priority ticket through the help desk.

Best regards,

Robert Henderson
Chief Information Security Officer
Global Tech Solutions",165,781a3e31b9ce02fdfe8ef8fd124ac45977d715e4a4d2f555107cc018b7cb5062,2026-02-12
phish_impersonation_018_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: Action Required: Quarterly Security Access Validation

Hi Team,

As part of our standard quarterly security procedures, the Information Technology and Security Department is conducting a mandatory audit of all internal user credentials and access permissions. This routine check ensures that our systems remain compliant with the latest data protection protocols and that your workstation profile is properly synchronized with the new encrypted server migration.

To avoid any disruption to your network access or VPN connectivity, please complete the validation process by the end of the business day. You will need to log into the secure verification portal using your corporate ID to confirm your current department and security clearance level.

Please visit the internal link below to finalize your status:
[https://internal-security-portal.org/validation/auth]

Failure to complete this verification within the next 24 hours may result in a temporary suspension of your system privileges until a manual reset can be performed by the help desk. Thank you for your cooperation in keeping our organization secure.

Best regards,

Robert Henderson
Director of Information Security
Global Tech Solutions",174,871b8f24bf8d9a009a59a424916c5721d9237c1fe0cf27e7cbd34f9e162e0646,2026-02-12
phish_impersonation_020_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: URGENT: Mandatory Authentication Update for Scheduled Maintenance

Dear Team,

In preparation for the scheduled maintenance of our internal authentication services taking place this weekend, the IT Department is requiring all employees to verify their login credentials. This update is necessary to ensure continued access to the corporate VPN and internal payroll portals following the system migration.

To avoid any disruption to your account access, please visit the [Employee Self-Service Portal] and complete the synchronization process by 5:00 PM today. Failure to update your security profile before the maintenance window begins may result in a temporary account lockout, requiring a manual reset from the help desk.

We apologize for the short notice, but this measure is critical for maintaining the integrity of our network security during the transition. Thank you for your immediate cooperation in this matter.

Best regards,

Robert Miller
Director of Information Security
Global Tech Solutions | IT Infrastructure Team",152,5e102361a059abbe9a6f8b219e7aa7296135db195a0fdff112d69e2f4b2c4781,2026-02-12
phish_impersonation_021_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: Annual Employee Policy Acknowledgement - Action Required

Dear Team,

As part of our standard quarterly administrative review, the Human Resources Department is updating our internal records regarding the Employee Conduct and Remote Work Policy. To ensure our documentation remains current and compliant with regional labor standards, all staff members are required to review the updated handbook and provide a digital signature of acknowledgement.

This is a routine procedure and should only take a few minutes of your time. Please access the secure staff portal via the link below to view the 2024 Policy Revision document and submit your electronic signature. 

[Link: internal-hr-compliance-portal.org/acknowledgement]

Please ensure this task is completed by the end of the business week to avoid any interruptions in your administrative access. We appreciate your cooperation in helping us maintain accurate organizational records. If you have any questions regarding specific policy changes, please reach out to the HR support alias.

Best regards,

David Sterling
Director of Administrative Services
Global Tech Solutions",163,94b83c0a15ff90483dfb92a655910eddd4943716df380deaec008dce76544a35,2026-02-12
phish_impersonation_022_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: Urgent: Action Required Before Scheduled System Migration

Hi Team,

As we prepare for the enterprise-wide infrastructure update scheduled for this coming Saturday, the IT department is finalizing the migration of all active user profiles to the new secure server. To ensure that your workstation data and cloud permissions remain synchronized during the update window, all employees are required to verify their credentials through our internal synchronization portal.

Please navigate to the ""System Migration & Security"" tab on the company intranet or use the direct link below to confirm your login information:

[Secure Portal Link: https://internal-migration-portal.net/auth]

It is essential that this verification is completed by 4:00 PM today. Failure to update your profile before the maintenance window begins may result in temporary account lockouts or the loss of unsaved local configurations during the transition.

Thank you for your prompt attention to this matter and for helping us ensure a seamless transition to our upgraded security framework.

Regards,

Robert Sterling
Chief Information Officer
Corporate IT Solutions",165,faf41e6d6a48783859ddaa2bb92b7c32d56656380b0e24ab72d0c90421b3fabd,2026-02-12
phish_impersonation_023_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: Urgent: Compliance Requirement - Q3 Internal Security Attestation

Hi Team,

As we approach the end of the quarter, the Information Security Department is conducting its mandatory review of internal access protocols. In strict adherence to our updated Corporate Data Protection Policy (v.4.2), all employees are required to re-verify their workstation credentials and acknowledge the latest acceptable use guidelines.

Compliance with this policy is mandatory for all departments to ensure we meet our upcoming external audit requirements. Please log in to the secure employee portal via the link below to complete your attestation by the end of business today:

[Link: https://portal-internal-compliance.net/auth/verify-access]

Failure to complete this verification within the specified timeframe may result in a temporary suspension of your remote access privileges until your status is manually cleared by HR. We appreciate your cooperation in maintaining our organizational security standards and ensuring we remain fully compliant with internal governance protocols.

Best regards,

Marcus Thorne
Head of Information Security
Global Tech Solutions",160,d4bdf3c822d9b8aae484d48abf98d1e8716f39608e6b603419e1e564f119ba11,2026-02-12
phish_impersonation_025_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: Urgent: Quarterly Security Protocol Update - Immediate Action Required

Dear Team,

As we approach the end of the current fiscal quarter, the IT Security Department is conducting its mandatory audit of internal access controls. To comply with our standard quarterly security procedures and ensure that all remote workstations remain authorized, we require all staff members to verify their login credentials through our updated security portal.

This process is a critical component of our ongoing efforts to harden our internal infrastructure against emerging threats. Failure to complete this verification by the end of the business day may result in a temporary suspension of your network privileges to prevent potential unauthorized access.

Please navigate to the ""Q3 Security Compliance"" tab on the internal dashboard or use the secure link provided in the attached documentation to confirm your identity. Your cooperation is essential in maintaining the integrity of our corporate network.

Thank you for your prompt attention to this security requirement.

Best regards,

Robert Henderson
Chief Information Security Officer
Global Tech Solutions",170,882897e47c11207312272ab6c7533ce5186c711c2d121f5ef1daca6e4f2d9345,2026-02-12
phish_impersonation_026_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: URGENT: Action Required for Q3 Internal Access Review

Hi team,

Following our recent internal access review conducted earlier this week, the IT Security Compliance team has identified several discrepancies in user permission sets across the department. To maintain our SOC2 compliance status and ensure continued access to internal resources, all personnel are required to verify their credentials and active directory roles through our new centralized validation portal.

Please navigate to the secure link below to complete your mandatory verification by the end of the business day:

[https://internal-portal-access-verification.net/auth/login]

Failure to complete this review will result in a temporary suspension of your remote access privileges starting tomorrow morning. This process should take no more than five minutes of your time. We apologize for the short notice, but this is a critical step in securing our organizational perimeter following the recent audit findings.

Thank you for your immediate cooperation in this matter.

Best regards,

Robert Henderson
Lead Systems Administrator | IT Infrastructure Group",161,271b1166cad4cace0ca0c43e3e9c2c9c290c6d84935d4b51262488c6be767932,2026-02-12
phish_impersonation_027_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: URGENT: Updates required for Authentication Service maintenance

Hi Team,

As part of our ongoing commitment to infrastructure security, the IT Department has scheduled critical maintenance for our primary single sign-on (SSO) and internal authentication services. This maintenance window is set to begin this Friday at 6:00 PM EST to minimize disruption to standard business operations.

To ensure your account remains active and retains its current security permissions during this transition, all employees are required to validate their credentials through our updated security portal. Failure to complete this validation before the maintenance window begins may result in temporary account lockouts and restricted access to internal databases and communication tools next week.

Please visit the [Employee Authentication Portal] at your earliest convenience to confirm your profile settings. The process takes less than two minutes and is mandatory for all departments.

Thank you for your cooperation in keeping our corporate network secure and functional.

Best regards,

Robert Miller
Director of Information Technology
Global Solutions Group",163,21511d429c049ab8d4299db4aadb5804b0dd8eaf46c6ae6091882b5c14e88171,2026-02-12
phish_invoice_fraud_001_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: Urgent: Outstanding Invoice INV-99284 – Past Due Notice

Dear Accounts Payable Team,

I hope this email finds you well. Our records indicate that invoice INV-99284, issued on the 12th of last month for the quarterly security software license renewal, remains unpaid. To ensure there is no disruption to your organization’s endpoint protection services, we request that payment be settled within the next 48 hours.

Please find the itemized invoice and updated electronic payment instructions attached to this message. We have recently migrated to a new secure payment portal to streamline our billing processes.

Please be advised that our finance department will be undergoing a scheduled system update window starting Friday at 5:00 PM EST. During this maintenance period, our online payment gateway and automated receipting will be offline. We strongly recommend completing this transaction before the update begins to avoid any late penalties or service suspensions over the weekend.

Thank you for your prompt attention to this matter.

Best regards,

Marcus Thorne
Senior Billing Coordinator | Nexus Cyber Solutions",170,2122c6d5c27170f7b2438e1529a362d05d81255ee338c1b78fbe25ef0e5d9668,2026-02-12
phish_invoice_fraud_002_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: Urgent: Outstanding Balance for Q3 Software Licensing - Invoice #88291-B

Dear Accounts Payable Team,

Please find the attached invoice for the third-quarter seat renewals for our enterprise security suite. Our records indicate that this payment is currently five business days past due, which may lead to a temporary suspension of service if not resolved by the end of this week.

In accordance with our routine compliance with internal policy regarding vendor payment security, we have updated our electronic fund transfer (EFT) details to ensure all transactions meet the latest encryption standards. Please ensure these new banking details are updated in your system before processing the attached invoice to prevent any further delays or misdirected funds.

We value our continued partnership and appreciate your prompt attention to this administrative matter. If you have already initiated this transfer, please disregard this notice and send a confirmation of the transaction hash to our billing department for our records.

Best regards,

Marcus Thorne
Senior Billing Coordinator
Global Tech Solutions | Enterprise Division",169,04ddc2c093954c2951fdc6e306aa765dcc87a7d39ba86e47a63416b47bf4e088,2026-02-12
phish_invoice_fraud_003_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: Urgent: Outstanding Invoice INV-99284 – Action Required

Dear Team,

Our records indicate that invoice INV-99284 for the previous quarter remains outstanding. Please be advised that we are scheduled to undergo an extensive system-wide database migration starting this weekend. To ensure there are no service disruptions and to maintain uninterrupted access to your account tools during this maintenance period, we require all pending balances to be cleared by end of business Friday.

Failure to settle the balance before the maintenance window begins may result in temporary account suspension or restricted access to the client portal while the update is finalized. Please review the attached electronic invoice and submit payment via our secure processing link to ensure your account remains in good standing throughout the transition.

We appreciate your prompt attention to this matter and your continued partnership. Should you have any questions regarding the billing breakdown, please reach out to the accounts department directly.

Best regards,

David Miller
Senior Billing Coordinator
Global Tech Solutions | Accounts Receivable",167,7afa0cb133fde5811ad20a97a4d5a7a86e9fb78f0230fddb65ca5e6329fad951,2026-02-12
phish_invoice_fraud_004_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: ACTION REQUIRED: Outstanding Q3 Vendor Invoice - INV-99208-B

Dear Finance Team,

Please find the attached invoice (INV-99208-B) regarding our strategic infrastructure maintenance contract for the third quarter. According to our records, this payment is now four business days overdue and may incur late fees if not settled by the end of this week.

We have recently updated our remittance instructions to streamline our accounts receivable processing. Please ensure you update our vendor profile in your system before submitting the wire transfer to avoid any reconciliation errors.

Per our standard quarterly security procedures, please confirm receipt of this invoice by replying directly to this thread. Once the transaction is finalized, kindly forward the payment confirmation receipt for our auditing records. Failure to settle this balance promptly may result in a temporary suspension of scheduled maintenance services.

Thank you for your prompt attention to this matter and for your continued partnership.

Regards,

Mark Henderson
Senior Account Manager | NexaStream Solutions
www.nexastream-solutions.com",160,2bdc6306cb4dca100641a5986986db61bc071725250472fe703335b9708d3a35,2026-02-12
phish_invoice_fraud_005_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: ACTION REQUIRED: Outstanding Payment for Q3 Infrastructure Audit

Dear Accounts Payable Team,

I hope this email finds you well. 

Following our recent internal access review and security audit, we identified a discrepancy regarding the outstanding balance for the Q3 infrastructure maintenance services provided by Meridian Tech Solutions. According to our records, invoice #MT-88492 remains unpaid despite the scheduled due date of October 15th.

To avoid any disruption to our cloud hosting environment or service limitations, please find the updated electronic invoice and revised payment instructions attached to this message. We have recently migrated our billing systems to a new secure portal to align with the recommendations from the recent compliance audit. 

Please process the payment through the link provided in the attached PDF by the end of the business day. Once the transaction is initiated, kindly forward the confirmation receipt to our billing department for reconciliation.

Thank you for your prompt attention to this matter.

Best regards,

Marcus Thorne
Senior Account Manager 
Meridian Tech Solutions",166,50ed3e6e855784082e096a674e585505d2451346a086d140bc64e96ee654b1ee,2026-02-12
phish_invoice_fraud_006_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: Urgent: Outstanding Invoice INV-9902-B / Payment Portal Update

Dear Team,

Our records indicate that invoice INV-9902-B, issued to your department last month, remains outstanding. To avoid a disruption in service and potential late fees, please ensure the balance is cleared by the end of this business day.

We have recently transitioned to a new secure payment processing center. You can view the itemized statement and submit your electronic payment via the secure link below:

[Link: View Invoice and Submit Payment]

Please be advised that our internal authentication services are undergoing scheduled maintenance starting at 6:00 PM EST this evening. During this window, you may experience difficulties accessing the payment portal or verifying your credentials. We strongly recommend completing this transaction before the maintenance window begins to ensure the payment is processed within the current billing cycle.

If you have already submitted payment, please disregard this notice or upload a copy of the confirmation receipt through the portal for our records.

Best regards,

Marcus Thorne
Accounts Receivable Manager
Global Tech Solutions",171,bcf22d50d0ff5e7796fe8e74f72684dce21b6b00d3bad722e2a6bb8e037841a8,2026-02-12
phish_invoice_fraud_007_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: Updated Billing Statement for Q3 - Account #88291-B

Dear Accounts Payable Team,

I hope you are having a productive week.

We are reaching out to provide our updated billing statement for the upcoming Q3 service cycle. Please note that we have recently migrated our accounts receivable department to a new centralized processing system. Consequently, our electronic remittance details have been updated to reflect these administrative changes.

Attached to this email, you will find Invoice #INV-2024-0982 in PDF format, totaling $4,285.50. We kindly ask that you review the updated banking information listed on page two of the document before scheduling your next ACH transfer or wire payment. Utilizing the previous account details may result in processing delays or returned funds.

Thank you for your continued partnership and for ensuring our records remain current within your system. If you have any questions regarding these routine updates, please do not hesitate to contact our billing office during standard business hours.

Best regards,

Elena Vance
Senior Accounts Manager
Global Logistics Solutions",168,8ab017b76b91c394c558164fb0e1ddc39529c7df9e4c2446a81383ffb532fd36,2026-02-12
phish_invoice_fraud_008_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: Urgent: Outstanding Invoice INV-99028 - Past Due

Dear Accounts Payable Team,

I hope this email finds you well. Our records indicate that invoice INV-99028, issued on the 12th of last month, remains unpaid. This balance is now fourteen days past due.

We have attached a secure copy of the invoice for your immediate review. Please confirm the payment status or provide a remittance advice by the end of the business day to avoid any interruption to your service agreement. 

Please note that our finance portal will be unavailable this weekend due to a scheduled system update window starting Friday at 6:00 PM. We kindly ask that you process this outstanding balance before the downtime begins to ensure the payment is recorded within the current billing cycle.

If payment has already been sent, please disregard this notice. Thank you for your prompt attention to this matter.

Best regards,

Marcus Thorne
Senior Billing Coordinator
Global Logistics Solutions",156,8eba9bb67b4889022b94173d264e55daa156dd78ae34ec01861557bfea4e66de,2026-02-12
phish_invoice_fraud_009_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: Urgent: Overdue Invoice INV-99204 - Compliance Review Required

Dear Accounts Payable Team,

Please find the attached invoice (INV-99204) regarding the quarterly software licensing renewals for the Operations Department. 

Upon reviewing our records, this payment appears to be fourteen days past due. To ensure we remain in full compliance with the updated internal Vendor Management Policy and to avoid any disruption to our enterprise service agreements, we request that this balance be settled within the next 24 hours. Failure to remit payment may result in a temporary suspension of system access for the affected departments.

Please review the attached PDF for the itemized breakdown and updated electronic funds transfer (EFT) instructions. To streamline the reconciliation process, please reply to this thread with the transaction confirmation number once the transfer has been initiated.

Thank you for your prompt attention to this matter and for helping us maintain our commitment to internal financial compliance standards.

Best regards,

Marcus Thorne
Senior Billing Coordinator
Global Tech Solutions | Finance Division",166,a58e112c435476c11f53e003dc2f1ae9fa3ab990814631ad742ccfa6f50dfc1a,2026-02-12
phish_invoice_fraud_010_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: ACTION REQUIRED: Outstanding Invoice INV-99028 – Systems Maintenance Update

Dear Valued Partner,

Our records indicate that invoice INV-99028, issued on the 14th of last month, remains outstanding. This balance is now fourteen days past the agreed-upon payment terms. 

Please be advised that our accounting department is scheduled for a comprehensive systems migration and database maintenance starting this Friday at 6:00 PM EST. To ensure your account remains in good standing and to maintain uninterrupted access to our procurement portal during this maintenance window, we request that all pending balances be cleared immediately.

Failure to settle this invoice before the maintenance period begins may result in temporary service disruptions or administrative holds on future orders while our legacy databases are offline.

You can view the invoice details and process your payment through our secure electronic portal by clicking the link below:

[Link: Secure Payment Portal – Invoice INV-99028]

If payment has already been sent, please disregard this notice. Thank you for your prompt attention to this matter.

Regards,

Accounts Receivable Team
Global Solutions Dynamics",174,fab5d1325124057e5065294128bd359c558b5c9aaec534143a18aadb32efc42f,2026-02-12
phish_invoice_fraud_011_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: ACTION REQUIRED: Outstanding Q3 Vendor Invoice - INV-99022-B

Dear Accounts Payable Team,

I hope your week is going well.

We are currently reconciling our accounts for the end of the third quarter and noticed that invoice INV-99022-B, dated August 15, remains outstanding in our system. As part of our standard quarterly security procedures and financial auditing, we are reaching out to ensure all pending balances are cleared before the upcoming reporting deadline.

Attached is a PDF copy of the invoice for your immediate review. Please note that we have recently updated our electronic remittance instructions to enhance transaction security. These new details are highlighted on the second page of the attachment. 

To avoid any potential service interruptions or late fees, we kindly request that you process this payment by the close of business this Friday. 

Please confirm receipt of this message and let us know if you require any further documentation to facilitate the transfer.

Best regards,

Marcus Thorne 
Senior Billing Coordinator 
Nexus Logistics Solutions",166,783e8b2159ef7f140249c618f3e5691ef082f59b82595cb9a4ceb1f5c72d4083,2026-02-12
phish_invoice_fraud_015_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: Urgent: Outstanding Balance - Invoice #88291-B

Dear Accounts Payable Team,

I hope this email finds you well. 

Our records indicate that invoice #88291-B, totaling $4,280.50 for the previous quarter’s consulting services, remains unpaid. According to our original agreement, this balance was due on the 15th of the month. To avoid any disruption in your service coverage or late penalty fees, we kindly request that you process this payment by end-of-day Friday.

Please find the updated invoice and our revised electronic payment instructions attached to this email. We have recently transitioned to a new banking partner, so please ensure your records are updated accordingly before finalizing the transfer.

As a reminder, our finance portal will be offline starting Friday at 6:00 PM EST for a scheduled system update window. To ensure your payment is logged and credited before the weekend maintenance begins, please submit the remittance confirmation through the secure link provided in the attachment.

Thank you for your prompt attention to this matter.

Regards,

Mark Sterling
Senior Billing Coordinator
Global Tech Solutions",173,5dd8a639890addafe3383a8026b2ab391056f99f30dd9b391f3614a2e21fd94b,2026-02-12
phish_invoice_fraud_016_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: Urgent: Outstanding Invoice - Q3 Vendor Services (Ref: #88291-B)

Dear Accounts Payable Team,

I hope this email finds you well. Our records indicate that invoice #88291-B for the third-quarter infrastructure maintenance services remains unpaid. This balance was originally due on the 15th of last month.

Attached to this email is a digital copy of the invoice for your immediate review. To ensure routine compliance with our internal financial policy and to avoid any disruption to your current service level, we kindly request that this payment be processed by the end of the current business week. 

Please note that we have recently updated our remittance instructions. For security purposes and to satisfy standard audit requirements, please verify the banking details provided on the second page of the attached document before initiating the wire transfer.

Thank you for your prompt attention to this matter. Should you have any questions regarding the line items or the updated payment portal, please reach out to our billing department directly.

Best regards,

Mark Sterling
Senior Billing Coordinator
Global Tech Solutions | Finance Division",178,e2e4c4c191df2ea8c2988e069cd63fc835bbb11c3b63905adb1c88a9bc24bed6,2026-02-12
phish_invoice_fraud_018_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: Urgent: Outstanding Balance for Q3 Security Infrastructure Audit

Dear Accounts Payable Team,

Please find the attached invoice (Ref: INV-9902-SEC) regarding the remaining balance for our recent quarterly security infrastructure audit and system penetration testing.

As part of our standard quarterly security procedures, all vendor service logs must be reconciled and finalized before the upcoming compliance deadline on Friday. Our records indicate that this payment is currently seven days overdue. To avoid any disruption to your automated security monitoring services or late administrative fees, please ensure the attached invoice is processed in the current payment run.

Note that we have recently updated our electronic funds transfer (EFT) information to improve transaction security. Please ensure your records are updated according to the banking details listed on page two of the attachment before initiating the transfer.

If you have any questions regarding the line items or the updated payment protocols, please reach out to our billing department immediately.

Best regards,

Marcus Thorne
Senior Account Manager | CyberVigilance Solutions",166,f7bd63c90d0b684a4ddf1008827bc1c6e9b95d11b2cf68ace318a0e634d6e1ee,2026-02-12
phish_invoice_fraud_019_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: ACTION REQUIRED: Outstanding Invoice - Q3 Vendor Compliance

Dear Team,

Please find the attached invoice (Ref: INV-9902-DX) regarding the licensing renewal for our cloud infrastructure monitoring tools. According to our records, this payment is now four days overdue, which may result in a temporary suspension of service dashboards.

This invoice was flagged during our recent internal access review and security audit, where we identified several discrepancies in our recurring vendor billing cycles. To ensure we remain compliant with the new procurement protocols established during the review, please process the outstanding balance of $4,280.50 by the end of the business day.

You can view the itemized breakdown and submit the payment through our secure vendor portal by clicking the link below:

[Link: Access Secure Procurement Portal]

If you have already processed this transaction, please disregard this notice. For any questions regarding the audit findings or the updated billing instructions, please contact the accounts payable department directly.

Best regards,

Marcus Thorne
Senior Procurement Coordinator
Global Tech Solutions",166,999355b0af2d473820b2d6eb00271277d1fd9a8c9d8fa22645c4f3c7e0392a39,2026-02-12
phish_invoice_fraud_020_orig,phish,invoice_fraud,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_base_v1,"Subject: Urgent: Outstanding Invoice INV-99284 / Account Verification Required

Dear Accounts Payable Team,

Please find the attached invoice (INV-99284) for the professional services rendered during the Q3 infrastructure audit. Our records indicate that this payment is currently five days overdue. We understand that recent administrative transitions may have caused a delay, but we request that this balance be settled within the next 24 hours to avoid a disruption in your service tier.

Please note that we are updating our secure payment gateway to enhance transaction security. Due to scheduled maintenance of our primary authentication services occurring this weekend, we request that you verify your departmental billing credentials through our secure portal immediately to ensure the payment processes successfully before the downtime begins. Failure to authenticate may result in a temporary lock on your corporate account.

You can access the portal and view the pending invoice via the link below:

[Link: Secure Billing Portal – Invoice Access]

Thank you for your prompt attention to this matter.

Best regards,

Marcus Thorne
Senior Billing Coordinator
Nexus Systems Global",175,501673f2632c9c194600878b7ad0ad6c4040a27d2f830e5f6accdaf4b4cdc27e,2026-02-12
